X,Y,Z
0.05126083181936588,0.3324088416520662,9.593397609407079
0.053636617606684124,0.3336378080249953,-1.6207122202039523
0.05248048477878495,0.3320420143865767,1.0791530687482118
0.053353934323100705,0.33410066226721036,-0.5179557125179964
0.052477132978289646,0.33152349174199747,0.6178598403436253
0.05322728201020949,0.33494671875296034,-0.26413301728595734
0.05245961144309705,0.33025133790413835,0.4568905244666985
0.07923522823652387,0.3594312222334974,-0.16653295431845838
0.265555519837512,0.35481047817739486,0.27226764176158225
0.8840033500987798,0.25635942966624803,-0.20259025660399022
1.8316986307830745,0.19984228624640113,0.23266742755084235
2.954596451109999,0.22847092456509158,-0.15124384946295685
4.09517800273585,0.2876529108520891,0.20038137183222832
5.166593264698776,0.2899233686948206,-0.10726387090830315
6.246884482219327,0.28753879452796854,0.19961104630825183
7.334520648437793,0.29034683923214827,-0.04167153480020966
8.41329354681374,0.2893055582710354,0.23703591878505548
9.496779294907359,0.2824792743710399,-0.0012881915722746076
10.594115029592038,0.280584146235795,0.22599164062682475
11.684900700441842,0.28515067386398646,0.018246366723826908
12.769882833889676,0.28558234558392864,0.2229913000881537
13.846928242417613,0.282016854587738,0.025521474445407363
14.930089346631213,0.2778761112190264,0.2108714383478294
16.028024793274664,0.279283109191258,0.04594907744261297
17.117047910300208,0.28643302339196425,0.20982500599795842
18.202494608743564,0.2886221779438443,0.04031445992868306
19.29685564404574,0.2874486767944317,0.19673457115057824
20.40294267574861,0.28712872760746194,0.05716456719657713
21.49616211424178,0.2911276686735069,0.20642191652981062
22.585202264346186,0.29454354324214044,0.0599523138643689
23.671786758011052,0.29867077644360573,0.18693298662857055
24.761530289911175,0.3000377206152892,0.05966893955203906
25.85614183317182,0.2940289678068067,0.19171335063063244
26.938386277351174,0.2910008384124311,0.06490860612117119
28.011919739198465,0.29317699320288876,0.17729373260041767
29.11322362740288,0.2942297729279398,0.06904452514226221
30.218530067979074,0.2972295465759194,0.17936892401338958
31.307897629047776,0.2957649881986928,0.06449674446381842
32.391866081536996,0.29420479512888553,0.17144731672667968
33.48601528896491,0.2997708640777187,0.07314032026781538
34.580938673116165,0.30872876621667805,0.17698798221480072
