X,Y,Z
0.13662019787659035,0.2650423559350084,9.588183125938395
0.1282189360165043,0.2755406016389552,3.966294615720903
0.12635788411808316,0.2768016359869025,2.9951220809287484
0.12488995375833095,0.2784694159080485,2.108442958581305
0.12415679573389278,0.27881761807028316,1.8044069343142983
0.12346972102740984,0.2794145122452322,1.4539347468574197
0.12304217560354579,0.27956500474851415,1.3069111493252683
0.12259364113503965,0.2798297114563433,1.1199858700825591
0.12227054184497238,0.2798887350554454,1.0334642909167924
0.12194252957382815,0.2800330517252444,0.9173834149831013
0.12168753654953274,0.28006049204274325,0.8603701017062647
0.12142470161035562,0.28011845637452765,0.7812802311829525
0.12122085681192997,0.2801200149324196,0.740896388511353
0.12100173491383619,0.2801395771994463,0.6835249296692083
0.12082727244857389,0.28012069553050617,0.6534067125747055
0.12064455070183137,0.280095344293824,0.6099434324951013
0.1204984147597058,0.280065087788691,0.5866436473968774
0.12034879141575597,0.2800256914996424,0.552551761595954
0.12021705784235819,0.27999743337914973,0.533943960693024
0.12008013709040026,0.2799446322518325,0.5064808858827752
0.11912796981211296,0.28065410577201,0.03645176738410517
0.11899721714863616,0.28026228820161664,0.11897206214604077
0.11874437447468693,0.2802582005860029,0.0752428704529868
0.11858062251089159,0.27997565248930245,0.10298127175088248
0.11837557790563022,0.27991947044590687,0.08209348767248965
0.1182204706963039,0.27964516944907497,0.0975365227105973
0.118040511917418,0.27958937440134846,0.08446336918469974
0.1178996837474244,0.27929795807107655,0.09473604241302018
0.1177403174024634,0.2792797041156838,0.085497602013825
0.11760516222800457,0.2788871842397423,0.09309395843184627
0.11853153013455893,0.2797993137345963,0.08455977310096847
0.1312427670996954,0.2774629301353391,0.08900830260150538
0.17366039714388054,0.26752924455610383,0.08830089226208519
0.25853173560733933,0.25402599921960634,0.10127678359639203
0.39543678087637035,0.2421740827627959,0.10592525257769458
0.5838738468425808,0.2364476466588529,0.11423836712215826
0.8209043640626035,0.23338202012897763,0.11187879484032948
1.1056259823610326,0.2310256845840871,0.1140482853476084
1.439117921510788,0.2284983435783355,0.11035167006217372
1.8210629627294153,0.22638921023271918,0.11278560918433297
2.251317967903764,0.2237979552773562,0.11106759316740458
2.7302053342391703,0.22114656447834902,0.11422473028849896
3.2576013963675985,0.21804006026164333,0.11329951704093791
3.834108154939775,0.21468465655880592,0.11672043016539846
4.459557572070027,0.2110561831099894,0.11651843613242649
5.13375669107009,0.2075043121965404,0.11958246621201685
5.856977822943899,0.20383290470935167,0.11936778592053239
6.629905076278592,0.20045108472553547,0.12198261545301928
7.452612633163914,0.19712240119035965,0.12226405393220656
8.324378873676354,0.19455508034068028,0.12486515343869868
9.244166720741239,0.19062386301335793,0.12632220824798435
10.201004725087689,0.1901437894120158,0.12920464219834743
11.177447045675347,0.1975019696426264,0.12389192764727903
12.160909015562682,0.2084921265084422,0.11716699420994467
13.141365426165985,0.21765241084446343,0.10756869291497936
14.118933733012437,0.220789508793245,0.1040455685257213
